IMDB_titleID,IMDB_rating,IMDB_title_name
/title/tt7087260/,"7.4 based on 6,403 user ratings", Tales of the City (2019) (TV Series) 
/title/tt0106148/,"8.3 based on 3,571 user ratings", Tales of the City (1993) (TV Mini-Series) 
/title/tt4648640/,6.2 based on 284 user ratings, Talking Tom and Friends (2014) (TV Series) 
/title/tt9252508/,"5.2 based on 18,139 user ratings", Tall Girl (2019) 
/title/tt1639084/,"6.7 based on 18,494 user ratings", Tallulah (2016) 
/title/tt2317135/,4.5 based on 307 user ratings, Tamanchey: Pyar Mein Dil Pe Maar De Goli (2014) 
/title/tt3148502/,"7.3 based on 23,792 user ratings", Tamasha (2015) 
/title/tt1979169/,7.0 based on 219 user ratings, Tanda Tanya (2011) 
/title/tt8171410/,7.0 based on 130 user ratings, Tango (2018) (TV Series) 
/title/tt0108291/,"6.8 based on 1,426 user ratings", Tango feroz: La leyenda de Tanguito (1993) 
/title/tt1694542/,"6.8 based on 13,535 user ratings", Tanu Weds Manu (2011) 
/title/tt4328934/,"7.5 based on 1,375 user ratings", Taramani (2017) 
/title/tt0830700/,"6.9 based on 2,949 user ratings"," Zarf Tarek (2006) aka ""Tarek's Situation"" "
NaN,NaN,NaN
/title/tt3889166/,"5.5 based on 1,352 user ratings"," Night Fare (2015) aka ""Tarif de Nuit"" "
/title/tt11749980/,5.9 based on 127 user ratings, Tarung Sarung (2020) 
NaN,NaN,NaN
/title/tt0437503/,"5.6 based on 9,893 user ratings"," Tarzan II (2005) (Video) aka ""Tarzan 2"" "
/title/tt2965820/,4.4 based on 394 user ratings, Tattah (2013) 
NaN,NaN,NaN
/title/tt4357394/,"5.8 based on 27,521 user ratings", Tau (2018) 
NaN,NaN,NaN
/title/tt0075314/,"8.2 based on 731,573 user ratings", Taxi Driver (1976) 
/name/nm0004875/,NaN," Taye Diggs (Actor, Chicago (2002))"
/title/tt9426852/,"8.4 based on 4,163 user ratings", Taylor Swift: Reputation Stadium Tour (2018) (TV Special) 
/title/tt11738792/,"7.4 based on 2,274 user ratings", Taylor Tomlinson: Quarter-Life Crisis (2020) (TV Special) 
/title/tt3270208/,5.6 based on 125 user ratings," Tayo, the Little Bus (2010) (TV Series) "
NaN,NaN,NaM
/title/tt4814290/,"7.3 based on 11,763 user ratings", Te3n (2016) 
/title/tt6588332/,6.9 based on 93 user ratings, Teach Us All (2017) 
/title/tt5598216/,"7.3 based on 5,391 user ratings", Team Foxcatcher (2016) 
/title/tt9717424/,4.1 based on 234 user ratings, Team Kaylie (2019) (TV Series) 
/title/tt0314353/,"6.6 based on 113,110 user ratings", Tears of the Sun (2003) 
/title/tt7808344/,"7.6 based on 1,100 user ratings"," Karakai Jouzu no Takagi-san (2018) (TV Mini-Series) aka ""Teasing Master Takagi-san"" "
/title/tt11474574/,6.6 based on 42 user ratings, Tee Shot: Ariya Jutanugarn (2019) (TV Movie) 
/title/tt8043306/,"7.2 based on 3,288 user ratings", Teefa in Trouble (2018) 
/title/tt7028460/,6.7 based on 218 user ratings, Teen Aur Aadha (2018) 
/title/tt1821220/,"4.3 based on 2,091 user ratings", Teen Mom 2 (2011) (TV Series) 
/title/tt1183917/,"4.1 based on 1,438 user ratings", Teen Patti (2010) 
/title/tt10584608/,"7.7 based on 8,206 user ratings", Teenage Bounty Hunters (2020) (TV Series) 
/title/tt1774591/,"5.8 based on 5,000 user ratings", Teenage Cocktail (2016) 
NaN,NaN,NaN
/title/tt0103060/,"6.1 based on 51,873 user ratings", Teenage Mutant Ninja Turtles II: The Secret of the Ooze (1991) 
/title/tt0100758/,"6.8 based on 85,854 user ratings"," Teenage Mutant Ninja Turtles (1990) aka ""Teenage Mutant Ninja Turtles: The Movie"" "
/title/tt1572311/,"2.5 based on 11,552 user ratings", Tees Maar Khan (2010) 
NaN,NaN,NaN
/title/tt6317016/,4.3 based on 84 user ratings, Tellur Aliens (2016) 
NaN,NaN,NaN
/title/tt5903232/,6.3 based on 442 user ratings, Temporada de Caza (2017) 
NaN,NaN,NaN
/title/tt2130242/,"5.8 based on 4,062 user ratings", Tere Naal Love Ho Gaya (2012) 
/title/tt1705090/,7.8 based on 842 user ratings, Teresa (2010) (TV Series) 
/title/tt2978102/,"5.6 based on 7,140 user ratings", Term Life (2016) 
/title/tt0181852/,"6.3 based on 378,802 user ratings", Terminator 3: Rise of the Machines (2003) 
/title/tt0438488/,"6.5 based on 344,796 user ratings", Terminator Salvation (2009) 
NaN,NaN,NaN
/title/tt6588218/,7.5 based on 844 user ratings, Terrace House: Aloha State (2016) (TV Series) 
/title/tt4790546/,"8.2 based on 1,420 user ratings", Terrace House: Boys & Girls in the City (2015) (TV Mini-Series) 
/title/tt7776244/,7.8 based on 811 user ratings, Terrace House: Opening New Doors (2017) (TV Series) 
/title/tt10686814/,7.5 based on 575 user ratings, Terrace House: Tokyo 2019-2020 (2019) (TV Series) 
NaN,NaN,NaN
/title/tt6775816/,5.2 based on 545 user ratings, Terrorism Close Calls (2018) (TV Series) 
/title/tt6043298/,5.2 based on 46 user ratings, Teshan (2016) 
/title/tt1706317/,"3.9 based on 2,217 user ratings", Tezz (2012) 
NaN,NaN,NaM
/title/tt2271641/,"6.1 based on 1,805 user ratings", Thaandavam (2012) 
/title/tt7777196/,"5.2 based on 2,936 user ratings", Thackeray (2019) 
NaN,NaN,NaM
NaN,NaN,NaM
/title/tt10468636/,"6.8 based on 1,761 user ratings", Thambi (2019) 
/title/tt1720254/,"4.7 based on 5,314 user ratings", Thank You (I) (2011) 
/title/tt0165598/,"8.1 based on 154,779 user ratings", That '70s Show (1998) (TV Series) 
NaN,NaN,NaN
/title/tt2806646/,"7.7 based on 1,440 user ratings"," That Winter, the Wind Blows (2013) (TV Mini-Series) "
/title/tt0706855/,9.0 based on 370 user ratings, Sins of the Fathers Chapter 10: Venom Returns (1996) (TV Episode)  - Season 3 | Episode 11  - Spider-Man (1994) (TV Series)  
/title/tt2661044/,"7.6 based on 218,380 user ratings", The 100 (2014) (TV Series) 
/title/tt4940370/,"6.3 based on 5,383 user ratings"," Hundraettåringen som smet från notan och försvann (2016) aka ""The 101-Year-Old Man Who Skipped Out on the Bill and Disappeared"" "
NaN,NaN,NaN
/title/tt8651972/,8.0 based on 753 user ratings, The 2000s (2018) (TV Series) 
/title/tt4875844/,"7.2 based on 1,903 user ratings", The 24 Hour War (2016) 
/title/tt11697484/,"3.8 based on 4,232 user ratings", The 2nd (2020) 
NaN,NaN,NaN
/title/tt8890582/,5.5 based on 437 user ratings, The 3rd Eye 2 (2019) 
/title/tt9789272/,7.2 based on 82 user ratings, The 43 (2019) (TV Series) 
/title/tt0389564/,"7.3 based on 42,456 user ratings", The 4400 (2004) (TV Series) 
/title/tt2197926/,6.2 based on 733 user ratings," La 4ª Compañía (2016) aka ""The 4th Company"" "
/title/tt10871460/,5.6 based on 390 user ratings, The 9th Precinct (2019) 
/title/tt9185110/,"5.4 based on 1,647 user ratings", The A List (2018) (TV Series) 
NaN,NaN,NaN
/title/tt8148018/,"7.3 based on 2,242 user ratings", The Accountant of Auschwitz (2018) 
/title/tt1735907/,"5.2 based on 4,463 user ratings", The Adderall Diaries (2015) 
/title/tt0101273/,"6.7 based on 3,194 user ratings", The Adjuster (1991) 
NaN,NaN,NaN
/title/tt2699588/,7.5 based on 134 user ratings, The Adventures of Figaro Pho (2012) (TV Series) 
/title/tt3807034/,"6.7 based on 1,392 user ratings", The Adventures of Puss in Boots (2015) (TV Series) 
NaN,NaN,NaN
/title/tt6451778/,NaN, The Adventures of Sonic the Hedgehog (2016) (TV Episode)  - Season 1 | Episode 12  - What's Up With (2015) (TV Series)  
/title/tt0983193/,"7.3 based on 217,619 user ratings", The Adventures of Tintin (2011) 
/title/tt0454065/,"7.4 based on 4,009 user ratings"," La antena (2007) aka ""The Aerial"" "
/title/tt5555502/,"7.0 based on 9,922 user ratings"," Bienvenue à Marly-Gomont (2016) aka ""The African Doctor"" "
/title/tt3960240/,"5.8 based on 3,762 user ratings", The After Party (I) (2018) 
/title/tt4914580/,"7.1 based on 8,637 user ratings"," Mil-jeong (2016) aka ""The Age of Shadows"" "
/title/tt8035424/,"7.1 based on 1,660 user ratings"," El caso Alcàsser (2019) (TV Mini-Series) aka ""The Alcàsser Murders"" "
/title/tt3828220/,4.1 based on 174 user ratings, The Amazing Praybeyt Benjamin (2014) 
/title/tt12938472/,7.2 based on 808 user ratings, The American Barbecue Showdown (2020) (TV Series) 
/title/tt2246424/,6.7 based on 107 user ratings, The American Bible Challenge (2012) (TV Series) 
NaN,NaN,NaN
/title/tt8106160/,"7.0 based on 8,879 user ratings", The American Meme (2018) 
/title/tt0112346/,"6.8 based on 53,088 user ratings", The American President (1995) 
/title/tt0384806/,"6.0 based on 105,688 user ratings", The Amityville Horror (2005) 
/title/tt0053479/,"8.3 based on 12,405 user ratings", The Andy Griffith Show (1960) (TV Series) 
/title/tt5968274/,"6.6 based on 12,271 user ratings", The Angel (2018) 
/title/tt6095472/,"6.4 based on 21,890 user ratings", The Angry Birds Movie 2 (2019) 
/title/tt2337280/,7.6 based on 225 user ratings, The Animal People (2019) 
NaN,NaN,NaN
/title/tt0053604/,"8.3 based on 165,826 user ratings", The Apartment (1960) 
/title/tt4156152/,5.8 based on 615 user ratings," El apóstata (I) (2015) aka ""The Apostate"" "
/title/tt11385066/,"2.6 based on 1,142 user ratings", The App (2019) 
/title/tt11378154/,3.4 based on 326 user ratings, The App That Stole Christmas (2020) 
/title/tt5811182/,5.1 based on 100 user ratings, The Arbitration (II) (2016) 
/title/tt5370828/,"7.1 based on 3,237 user ratings"," Sztuka kochania. Historia Michaliny Wislockiej (2017) aka ""The Art of Loving: The Story of Michalina Wislocka"" "
/title/tt2172985/,"6.3 based on 23,597 user ratings", The Art of the Steal (2013) 
/title/tt0160009/,"5.7 based on 28,783 user ratings", The Art of War (2000) 
/title/tt1655442/,"7.9 based on 231,664 user ratings", The Artist (I) (2011) 
/title/tt2788432/,"8.4 based on 80,564 user ratings"," American Crime Story (2016) (TV Series) aka ""The Assassination of Gianni Versace: American Crime Story"" "
/title/tt5034474/,"4.6 based on 7,648 user ratings", The Assignment (I) (2016) 
/title/tt3289956/,"6.8 based on 100,551 user ratings", The Autopsy of Jane Doe (2016) 
/title/tt4766630/,"6.6 based on 3,605 user ratings"," Wolkenbruchs wunderliche Reise in die Arme einer Schickse (2018) aka ""The Awakening of Motti Wolkenbruch"" "
/title/tt5952468/,6.7 based on 616 user ratings, The B-Side: Elsa Dorfman's Portrait Photography (2016) 
/title/tt8690518/,"7.4 based on 2,293 user ratings", The Baby-Sitters Club (2020) (TV Series) 
/title/tt4225622/,"6.3 based on 74,621 user ratings", The Babysitter (I) (2017) 
/title/tt11024272/,"5.8 based on 27,601 user ratings", The Babysitter: Killer Queen (2020) 
/title/tt0313038/,"3.2 based on 6,415 user ratings", The Bachelor (2002) (TV Series) 
/title/tt0348894/,"3.4 based on 4,910 user ratings", The Bachelorette (2003) (TV Series) 
/title/tt5253282/,"6.8 based on 4,222 user ratings", The Bachelors (2017) 
/title/tt4334266/,"5.3 based on 26,980 user ratings", The Bad Batch (2016) 
/title/tt4660980/,"5.8 based on 6,608 user ratings", The Bad Education Movie (2015) 
NaN,NaN,NaN
/title/tt6412452/,"7.3 based on 124,704 user ratings", The Ballad of Buster Scruggs (2018) 
/title/tt4400994/,"6.3 based on 5,596 user ratings", The Ballad of Lefty Brown (2017) 
/title/tt5121816/,"6.3 based on 23,301 user ratings"," El bar (2017) aka ""The Bar"" "
/title/tt0106552/,6.5 based on 683 user ratings," Chik geuk siu ji (1993) aka ""The Bare-Footed Kid"" "
/title/tt9460858/,"6.8 based on 2,461 user ratings"," La valla (2020) (TV Series) aka ""The Barrier"" "
NaN,NaN,NaN
/title/tt3445270/,"8.0 based on 3,386 user ratings", The Battered Bastards of Baseball (2014) 
NaN,NaN,NaN
/title/tt2215481/,4.7 based on 636 user ratings," Saye Bahr (2004) aka ""The Beach Loafer"" "
NaN,NaN,NaN
/title/tt1330525/,"6.8 based on 1,967 user ratings"," Ching yan (2008) aka ""The Beast Stalker"" "
/title/tt0231013/,6.4 based on 55 user ratings, The Beat (2000) (TV Series) 
/title/tt5140248/,7.6 based on 849 user ratings, The Beginning of Life (2016) 
/title/tt12190648/,7.4 based on 8 user ratings, The Beginning of Life 2: Outside (2020) 
NaN,NaN,NaM
NaN,NaN,NaM
/title/tt9434204/,4.0 based on 5 user ratings, The Bible's Buried Secrets (2008) (TV Movie) 
/title/tt0169611/,6.9 based on 22 user ratings, The Big Catch (1967) 
/title/tt7518558/,7.0 based on 551 user ratings, The Big Family Cooking Showdown (2017) (TV Series) 
/title/tt12200714/,7.5 based on 845 user ratings, The Big Flower Fight (2020) (TV Series) 
/title/tt10726356/,"6.4 based on 1,970 user ratings", The Big Show Show (2020) (TV Series) 
/title/tt7329810/,"7.1 based on 2,043 user ratings", The Bill Murray Stories: Life Lessons Learned from a Mythical Man (2018) 
/title/tt10914452/,"4.7 based on 2,780 user ratings"," Il legame (2020) aka ""The Binding"" "
NaN,NaN,NaN
NaN,NaN,NaN
/title/tt8411990/,5.1 based on 101 user ratings, The Bittersweet (2017) 
/title/tt10289996/,"7.4 based on 1,105 user ratings", The Black Godfather (2019) 
/title/tt3962984/,6.6 based on 903 user ratings, The Black Prince (2017) 
NaN,NaN,NaN
/title/tt3286052/,"5.9 based on 19,345 user ratings"," February (I) (2015) aka ""The Blackcoat's Daughter"" "
/title/tt2741602/,"8.0 based on 199,788 user ratings", The Blacklist (2013) (TV Series) 
/title/tt0044429/,"7.4 based on 1,016 user ratings"," Siraa Fil-Wadi (1954) aka ""The Blazing Sun"" "
/title/tt1610525/,"6.5 based on 5,717 user ratings", The Bleeder (2016) 
/title/tt8106576/,"7.7 based on 2,214 user ratings", The Bleeding Edge (2018) 
/title/tt4778424/,5.8 based on 238 user ratings," El Cristo Ciego (2016) aka ""The Blind Christ"" "
/title/tt10410186/,6.5 based on 71 user ratings, The Bling Lagosians (2019) 
/title/tt2132285/,"5.6 based on 83,943 user ratings", The Bling Ring (2013) 
/title/tt10515086/,"8.2 based on 8,330 user ratings", The Blue Elephant 2 (2019) 
/title/tt0296310/,"9.0 based on 35,214 user ratings"," The Blue Planet (2001) (TV Mini-Series) aka ""The Blue Planet: A Natural History of the Oceans"" "
/title/tt0457802/,"7.5 based on 1,894 user ratings", The Blue Umbrella (2005) 
NaN,NaN,NaN
/title/tt8230872/,6.9 based on 581 user ratings, The Body Remembers When the World Broke Open (2019) 
/title/tt5596034/,6.5 based on 551 user ratings, The Bomb (II) (2016) 
/title/tt0118872/,5.7 based on 49 user ratings," Cold Night Into Dawn (1997) aka ""The Bomb Squad"" "
/title/tt9050352/,"7.7 based on 3,293 user ratings"," Le Bazar de la Charité (2019) (TV Series) aka ""The Bonfire of Destiny"" "
/title/tt1037705/,"6.9 based on 295,541 user ratings", The Book of Eli (2010) 
/title/tt11833648/,"7.9 based on 6,180 user ratings"," Shams Al-Ma'arif (2020) aka ""The Book of Sun"" "
/title/tt1582457/,"7.9 based on 48,375 user ratings", The Borgias (2011) (TV Series) 
/title/tt7741824/,"6.4 based on 2,520 user ratings", The Boss Baby: Back in Business (2018) (TV Series) 
/title/tt12917148/,5.4 based on 136 user ratings, The Boss Baby: Get That Baby! (2020) (Short) 
/title/tt4040042/,5.5 based on 731 user ratings," La fille du patron (2015) aka ""The Boss's Daughter"" "
/title/tt6289132/,7.9 based on 758 user ratings," The Boulet Brothers' DRAGULA: Search for the World's First Drag Supermonster (2016) (TV Series) aka ""The Boulet Brothers Dragula"" "
/title/tt1038919/,"5.6 based on 121,896 user ratings", The Bounty Hunter (I) (2010) 
/title/tt0362478/,"5.6 based on 89,125 user ratings", The Box (I) (2009) 
/title/tt3882082/,"6.0 based on 81,180 user ratings", The Boy (2016) 
/title/tt0914798/,"7.8 based on 192,227 user ratings"," The Boy in the Striped Pyjamas (2008) aka ""The Boy in the Striped Pajamas"" "
/title/tt1451423/,"6.0 based on 2,842 user ratings", The Boy Who Cried Werewolf (2010) (TV Movie) 
/title/tt7533152/,"7.6 based on 29,816 user ratings", The Boy Who Harnessed the Wind (2019) 
/title/tt10199914/,"6.8 based on 11,827 user ratings", The Boys in the Band (2020) 
/title/tt13206842/,7.2 based on 182 user ratings, The Boys in the Band: Something Personal (2020) (TV Movie) 
NaN,NaN,NaN
/title/tt0476964/,"6.7 based on 58,633 user ratings", The Brave One (2007) 
NaN,NaN,NaN
/title/tt3901826/,"7.7 based on 21,228 user ratings", The Breadwinner (2017) 
/title/tt0455275/,"8.3 based on 479,179 user ratings"," Prison Break (2005) (TV Series) aka ""The Break"" "
/title/tt8010342/,"5.2 based on 1,796 user ratings", The Break with Michelle Wolf (2018) (TV Series) 
/title/tt0452594/,"5.8 based on 126,154 user ratings", The Break-Up (2006) 
/title/tt6728096/,"5.9 based on 5,430 user ratings", The Breaker Upperers (2018) 
/title/tt4628812/,6.5 based on 274 user ratings, The Breakup Playlist (2015) 
/title/tt6385752/,"6.8 based on 1,568 user ratings"," Habaekui Shinboo (2017) (TV Series) aka ""The Bride of Habaek"" "
NaN,NaN,NaN
/title/tt11242242/,"5.3 based on 1,084 user ratings", The Bridge Curse (2020) 
/title/tt7967580/,6.1 based on 414 user ratings," Buradeo (2017) aka ""The Bros"" "
/title/tt0355295/,"5.9 based on 116,497 user ratings", The Brothers Grimm (2005) 
/title/tt0825232/,"7.4 based on 231,751 user ratings", The Bucket List (2007) 
NaN,NaN,NaM
NaN,NaN,NaN
/title/tt7497366/,6.5 based on 603 user ratings, The Burial of Kojo (2018) 
/title/tt12588416/,"7.2 based on 1,341 user ratings", The Business of Drugs (2020) (TV Mini-Series) 
/title/tt2608224/,"7.7 based on 20,348 user ratings"," Kelebegin Rüyasi (2013) aka ""The Butterfly's Dream - Kelebegin Rüyasi"" "
/title/tt4030600/,"4.2 based on 22,025 user ratings", The Bye Bye Man (2017) 
/title/tt6613958/,"6.3 based on 2,036 user ratings", The Bygone (2019) 
NaN,NaN,NaN
/title/tt11666848/,"7.1 based on 1,195 user ratings", The Cabin with Bert Kreischer (2020) (TV Series) 
/title/tt4830786/,"7.2 based on 4,114 user ratings", The Cakemaker (2017) 
/title/tt10530176/,"7.1 based on 17,965 user ratings"," Kol (2020) aka ""The Call：超時空通話"" "
/title/tt1666335/,"5.8 based on 7,943 user ratings", The Calling (2014) 
/title/tt2326612/,"5.9 based on 31,232 user ratings", The Captive (I) (2014) 
/title/tt0075809/,"6.2 based on 9,507 user ratings", The Car (1977) 
/title/tt9382596/,4.0 based on 856 user ratings, The Car: Road to Revenge (2019) 
/title/tt7284952/,"7.1 based on 2,196 user ratings", The Carter Effect (2017) 
/title/tt6113488/,"6.3 based on 7,911 user ratings", The Case for Christ (2017) 
/title/tt8365054/,7.4 based on 380 user ratings, The Casketeers (2018) (TV Series) 
/title/tt1699440/,6.5 based on 427 user ratings, The Cat in the Hat Knows a Lot About That! (2010) (TV Series) 
NaN,NaN,NaN
/title/tt5036924/,6.3 based on 95 user ratings, The CEO (I) (2016) 
/title/tt8168678/,"7.0 based on 5,835 user ratings"," Le chalet (2017) (TV Series) aka ""The Chalet"" "
/title/tt0176095/,"7.6 based on 2,489 user ratings"," Real World/Road Rules Challenge (1998) (TV Series) aka ""The Challenge"" "
/title/tt13846404/,NaN, The Charming Stepmom (2019) (TV Series) 
/title/tt4633662/,"4.4 based on 1,156 user ratings", The Charnel House (2016) 
/title/tt13496094/,6.3 based on 171 user ratings, The Chase (2021) (TV Series) 
/title/tt10359446/,"8.2 based on 4,200 user ratings", The Chef Show (2019) (TV Series) 
/title/tt7239268/,7.0 based on 188 user ratings, The Chefs Line (2017) (TV Series) 
/title/tt1975153/,6.0 based on 267 user ratings," El Watar (2010) aka ""The Chord"" "
NaN,NaN,NaN
/title/tt9048368/,5.7 based on 567 user ratings," O Escolhido (2019) (TV Series) aka ""The Chosen One"" "
/title/tt4636042/,"6.7 based on 1,877 user ratings"," Las elegidas (2015) aka ""The Chosen Ones"" "
/title/tt2739338/,"6.2 based on 1,935 user ratings", The Christmas Candle (2013) 
/title/tt2990140/,"7.0 based on 62,482 user ratings", The Christmas Chronicles (2018) 
/title/tt11057644/,"6.0 based on 23,346 user ratings", The Christmas Chronicles: Part Two (2020) 
/title/tt5271120/,5.4 based on 439 user ratings, The Christmas Project (2016) 
/title/tt0059037/,"7.3 based on 15,323 user ratings", The Cincinnati Kid (1965) 
/title/tt4287320/,"5.3 based on 85,408 user ratings", The Circle (I) (2017) 
/title/tt9581782/,6.8 based on 561 user ratings," The Circle: Brazil (2020) (TV Series) aka ""The Circle Brazil"" "
/title/tt9581778/,7.4 based on 460 user ratings, The Circle: French (2020) (TV Series) 
/title/tt5461956/,"5.1 based on 6,583 user ratings", The Clapper (I) (2017) 
/title/tt12411586/,6.9 based on 92 user ratings, The Claudia Kishi Club (2020) (Short) 
NaN,NaN,NaN
/title/tt2548396/,"5.5 based on 96,276 user ratings", The Cloverfield Paradox (2018) 
/title/tt10833132/,6.3 based on 697 user ratings," El Club (2019) (TV Series) aka ""The Club"" "
/title/tt3914672/,"7.4 based on 3,903 user ratings", The Code (2014) (TV Series) 
/title/tt6445414/,"6.2 based on 8,568 user ratings", The Coldest Game (2019) 
/title/tt8687584/,5.9 based on 387 user ratings, The Comedy Lineup (2018) (TV Series) 
/title/tt4951982/,"6.6 based on 15,741 user ratings"," Kursk (2018) aka ""The Command"" "
/title/tt1172991/,"6.7 based on 43,790 user ratings", The Company Men (2010) 
/title/tt5841344/,"4.5 based on 1,156 user ratings", The Competition (2018) 
/title/tt4685806/,"4.0 based on 4,666 user ratings", The Con Is On (2018) 
/title/tt11307176/,"7.4 based on 6,717 user ratings", The Confession Killer (2019) (TV Mini-Series) 
/title/tt7349602/,"7.5 based on 4,830 user ratings", The Confession Tapes (2017) (TV Series) 
/title/tt4210080/,"6.4 based on 6,248 user ratings", The Confirmation (2016) 
/title/tt0062995/,6.4 based on 357 user ratings," Fényes szelek (1969) aka ""The Confrontation"" "
/title/tt1821641/,"6.5 based on 17,434 user ratings", The Congress (2013) 
/title/tt1457767/,"7.5 based on 445,392 user ratings", The Conjuring (2013) 
/title/tt1872084/,"6.6 based on 1,832 user ratings"," Ibn el-Qunsul (2011) aka ""The Consul's Son"" "
/title/tt8499662/,6.7 based on 71 user ratings, Yaretakamo Iinkai (2018) (TV Mini-Series) 
/title/tt0115963/,"6.4 based on 80,089 user ratings", The Craft (1996) 
/title/tt3689488/,7.3 based on 55 user ratings," Chulchulhan yeoja (2013) (TV Series) aka ""The Cravings"" "
/title/tt10338308/,6.3 based on 685 user ratings, The Creative Brain (2019) 
/title/tt9583184/,8.4 based on 37 user ratings, The Creative Indians (2016) (TV Mini-Series) 
NaN,NaN,NaN
/title/tt0857190/,"6.1 based on 18,948 user ratings"," The Sweeney (2012) aka ""The Crime"" "
/title/tt10915060/,"6.6 based on 3,190 user ratings"," Crímenes de familia (2020) aka ""The Crimes That Bind"" "
/title/tt0481499/,"7.2 based on 194,768 user ratings", The Croods (2013) 
/title/tt0109506/,"7.6 based on 167,399 user ratings", The Crow (1994) 
/title/tt4786824/,"8.7 based on 154,426 user ratings", The Crown (2016) (TV Series) 
NaN,NaN,NaN
/title/tt0104036/,"7.2 based on 51,355 user ratings", The Crying Game (1992) 
/title/tt10924716/,7.6 based on 465 user ratings, The Crystal Calls - Making the Dark Crystal: Age of Resistance (2019) 
/title/tt6335696/,"7.7 based on 1,294 user ratings", The Cuba Libre Story (2016) (TV Mini-Series) 
/title/tt8773080/,"7.8 based on 2,164 user ratings", The Curious Creations of Christine McConnell (2018) (TV Series) 
/title/tt3455408/,"7.0 based on 4,320 user ratings", The Curse of Oak Island (2014) (TV Series) 
/title/tt2690138/,"5.0 based on 10,576 user ratings", The D Train (I) (2015) 
/title/tt0382625/,"6.6 based on 403,763 user ratings", The Da Vinci Code (2006) 
/title/tt1483762/,7.4 based on 224 user ratings," Gabhricha Paus (2009) aka ""The Damned Rain"" "
NaN,NaN,NaN
/title/tt0810819/,"7.1 based on 165,639 user ratings", The Danish Girl (2015) 
/title/tt0083791/,"7.2 based on 62,465 user ratings", The Dark Crystal (1982) 
/title/tt6905542/,"8.4 based on 21,581 user ratings", The Dark Crystal: Age of Resistance (2019) (TV Series) 
/title/tt9007142/,6.0 based on 476 user ratings, The Dark Side of Life: Mumbai City (2018) 
/title/tt6017594/,"4.0 based on 1,947 user ratings", The Darkest Dawn (2016) 
NaN,NaN,NaN
/title/tt3922816/,"6.6 based on 4,684 user ratings", The Daughter (2015) 
/title/tt7286916/,"8.1 based on 15,428 user ratings", The Dawn Wall (2017) 
/title/tt7334894/,6.9 based on 942 user ratings, The Day I Met El Chapo: The Kate Del Castillo Story (2017) (TV Series) 
/title/tt4363582/,3.1 based on 291 user ratings, The Day My Butt Went Psycho! (2013) (TV Series) 
/title/tt5603212/,4.9 based on 710 user ratings," Menendez Parte 1: El día del Señor (2020) aka ""The Day of the Lord"" "
/title/tt4659056/,"7.9 based on 3,993 user ratings"," Der kommer en dag (2016) aka ""The Day Will Come"" "
NaN,NaN,NaN
/title/tt5233558/,"7.3 based on 2,354 user ratings", The Death and Life of Marsha P. Johnson (2017) 
/title/tt0456149/,"7.9 based on 13,949 user ratings"," Moartea domnului Lãzãrescu (2005) aka ""The Death of Mr. Lazarescu"" "
/title/tt4686844/,"7.2 based on 88,601 user ratings", The Death of Stalin (2017) 
/title/tt7448180/,"5.8 based on 5,973 user ratings", The Debt Collector (2018) 
/title/tt10933680/,"5.7 based on 3,089 user ratings", The Debt Collector 2 (2020) 
/title/tt10307440/,"5.9 based on 7,246 user ratings"," Jusqu'au déclin (2020) aka ""The Decline"" "
/title/tt5615700/,"7.0 based on 12,071 user ratings"," Siren (2018) (TV Series) aka ""The Deep"" "
/title/tt10141612/,7.3 based on 46 user ratings," Tie tan (2019) (TV Series) aka ""The Defected"" "
/title/tt0064940/,"6.9 based on 15,011 user ratings"," Fellini - Satyricon (1969) aka ""The Degenerates"" "
/title/tt8541826/,6.1 based on 53 user ratings, The Delivery Boy (2018) 
/title/tt0407887/,"8.5 based on 1,199,543 user ratings", The Departed (2006) 
/title/tt6147512/,6.4 based on 585 user ratings," La Novia del Desierto (2017) aka ""The Desert Bride"" "
/title/tt5810368/,"3.4 based on 1,436 user ratings", The Detained (2017) 
/title/tt7395114/,"7.1 based on 96,857 user ratings", The Devil All the Time (2020) 
/title/tt6883152/,"4.6 based on 2,040 user ratings", The Devil and Father Amorth (2017) 
/title/tt1560985/,"4.2 based on 34,886 user ratings", The Devil Inside (2012) 
/title/tt2622982/,"7.7 based on 4,802 user ratings"," Hataraku Maou-sama! (2013) (TV Series) aka ""The Devil Is a Part-Timer!"" "
/title/tt11165002/,"7.6 based on 10,295 user ratings", The Devil Next Door (2019) (TV Mini-Series) 
/title/tt13317376/,6.3 based on 71 user ratings, The Devil Punisher (2020) (TV Series) 
/title/tt7689910/,7.7 based on 979 user ratings, The Devil We Know (2018) 
NaN,NaN,NaN
/title/tt3603808/,"4.7 based on 5,286 user ratings", The Diabolical (2015) 
/title/tt0800325/,"7.0 based on 40,739 user ratings", The Dirt (2019) 
/title/tt9879074/,"6.6 based on 8,674 user ratings", The Disappearance of Madeleine McCann (2019) (TV Series) 
/title/tt3521126/,"7.4 based on 139,647 user ratings", The Disaster Artist (2017) 
/title/tt6354518/,"8.3 based on 3,734 user ratings"," Saiki Kusuo no Psi Nan (2016) (TV Series) aka ""The Disastrous Life of Saiki K."" "
/title/tt11163352/,7.9 based on 849 user ratings, The Disastrous Life of Saiki K.: Reawakened (2019) (TV Series) 
